tweet_id,tweet_url,tweet_date,tweet_conversation_id,reply_count,like_count,tweet
1599636479096999938,https://twitter.com/PhantomGrudge/status/1599636479096999938,2022-12-05 05:27:11+00:00,1599631698748403712,2,42,@CNNIndonesia Klo sebar Hoax Komunis bangkit brp lama kena hukum ?
1599634811760410624,https://twitter.com/Arri_Hrp/status/1599634811760410624,2022-12-05 05:20:33+00:00,1599631698748403712,4,51,"@CNNIndonesia Klo Indonesia anti Komunisme, gmna klo putuskan hubungan diplomatik dengan negara2 berbasis Komunis, seperti Korea Utara, Quba, China, dll.. 😂😂"
1599632675517521921,https://twitter.com/pejuangnkri77/status/1599632675517521921,2022-12-05 05:12:04+00:00,1599631698748403712,1,9,@CNNIndonesia Tidak ada tempat untuk PKI di Negeri ini
1599716121237917701,https://twitter.com/sandysandiego76/status/1599716121237917701,2022-12-05 10:43:39+00:00,1599630942385057792,4,15,"@CNNIndonesia Sudahlah..maksa banget naikin Esemka.
Padahal cuma ganti logo dari unit built up.

Esemka adalah kendaraan politik bukan kendaraan publik."
1599702827684986881,https://twitter.com/Mas_zobirin/status/1599702827684986881,2022-12-05 09:50:49+00:00,1599630942385057792,0,14,@CNNIndonesia Banyak cara merampok APBN
1599650388533477376,https://twitter.com/Jokotol7/status/1599650388533477376,2022-12-05 06:22:27+00:00,1599630942385057792,0,20,@CNNIndonesia Njir beginian lagi...... Gak kapok kapok apa nie cebing cebong bangsad
1599646027799465984,https://twitter.com/bimosaurus/status/1599646027799465984,2022-12-05 06:05:07+00:00,1599630942385057792,1,8,@CNNIndonesia Bukannya sudah nggak perlu listrik ya? Bukannya sudah pakai tenaga Gaib?
1599640882223132672,https://twitter.com/Yurissa_Samosir/status/1599640882223132672,2022-12-05 05:44:40+00:00,1599630942385057792,4,32,@CNNIndonesia Waduh tetiba aja langsung ada Mobil Listrik 🙄apakah Mobil Listrik Esemka seperti Bom-Bom Car ??? mobil Esemka yg dulu aja Belum ada kok tetiba nongol aja 🤣
1599634715765788673,https://twitter.com/Gandawan/status/1599634715765788673,2022-12-05 05:20:10+00:00,1599630942385057792,2,55,"@CNNIndonesia Makin menggila...
Barang yang tak pernah diproduksi secara komersial dan sampai ke tangan pembeli, mau disubsidi? 😩😩😩"
1599664652253769728,https://twitter.com/kmh_mnw/status/1599664652253769728,2022-12-05 07:19:08+00:00,1599604976648482816,1,7,"@CNNIndonesia ""Gegara""? Ini CNN apa Tribun Jabar sih?"
1599656635177500673,https://twitter.com/rdgustian/status/1599656635177500673,2022-12-05 06:47:16+00:00,1599604976648482816,0,35,"@CNNIndonesia Gua belum terlalu percaya sih, secara CNN ini media dari US walaupun tulisannya CNN Indonesia. 

Sumbernya aja gak jelas. Lagian juga media ini sama sekali gak netral kok. Beritanya lebih sering tentang kejelakan Korea Utara. 

Jadi jangan telen mentah mentah bro"
1599626682406961155,https://twitter.com/mulyadhini29/status/1599626682406961155,2022-12-05 04:48:15+00:00,1599604976648482816,44,2343,@CNNIndonesia Di indo nyebarin link film bajakan diajak duel sm jepri
1599620078198480897,https://twitter.com/revolutia/status/1599620078198480897,2022-12-05 04:22:00+00:00,1599604976648482816,38,3686,"@CNNIndonesia Pertama: sumber informasi nya ga jelas siapa, hanya katanya katanya.

Kedua: yang memberitakan adalah RFA, media yg didanai langsung oleh pemerintah AS untuk mendiskreditkan musuh2 AS di Asia.

Ketiga: tidak ada verifikasi, CNN hanya translate dan langsung publish."
1599618959887990784,https://twitter.com/Soodammine/status/1599618959887990784,2022-12-05 04:17:34+00:00,1599604976648482816,0,138,"@CNNIndonesia Hmm agak-agak gk percaya si biasanya berita indo sumber kagak jelas, kalo mau lihat korut aslinya kayak gimana lihat di yt jaka parker"
1599615192471830529,https://twitter.com/adejoon/status/1599615192471830529,2022-12-05 04:02:35+00:00,1599604976648482816,1,34,@CNNIndonesia Khusus koruptor harusnya bisa diterapkan di indonesia
1599608716973965312,https://twitter.com/noeraurus/status/1599608716973965312,2022-12-05 03:36:52+00:00,1599604976648482816,3,81,"@CNNIndonesia korsel kekurangan penduduk krena angka kelahiran anak menurun,
korut kekurangan penduduk krena abis dieksekusi mati
😅😅"
1599607335194066944,https://twitter.com/apriyadidit/status/1599607335194066944,2022-12-05 03:31:22+00:00,1599604976648482816,14,1268,"@CNNIndonesia Coba semua warga Korut nobar Drakor biar dieksekusi mati semua, terus Korut ga ada penduduknya, Kim Jong Un pun bingung"
1599605993805340674,https://twitter.com/ImminentDangers/status/1599605993805340674,2022-12-05 03:26:02+00:00,1599604976648482816,2,29,@CNNIndonesia Yg pengen Kita niru korut.. mamam noh
1599580036222562305,https://twitter.com/alvinlie21/status/1599580036222562305,2022-12-05 01:42:54+00:00,1599563383908356096,1,33,"@CNNIndonesia Jerman datang ke Qatar dgn mentalitas yg keliru.
Kelewat percaya diri, memandang rendah tim negara lain &amp; secara arogan utamakan misi politik (One Love) ke lapangan"
1599412699632631814,https://twitter.com/KangJudi8/status/1599412699632631814,2022-12-04 14:37:57+00:00,1599314071702028288,1,36,"@CNNIndonesia DARI PADA MUSUHAN DENGAN AREMANIA...
LEBIH BAIK BERANTAS SAJA PARA KOMPLOTAN GANGSTER.
KLO PERLU UNDANGLAH AREMANIA SE JAWA TIMUR UNTUK MEMBASMI PARA GANGSTER YG ADA DI SBY...
BONEK HEBAT JIKA BERHASIL BERSAHABAT DENGAN AREMANIA..."
1599313899953983488,https://twitter.com/_fajarprasetyo/status/1599313899953983488,2022-12-04 08:05:22+00:00,1599312054711881729,4,22,@CNNIndonesia hah? gimana caranya dari Semeru bikin tsunami ke Jepang? ketuker sama Mauna Loa yg meletus juga di Hawaii kali
1599342112134541312,https://twitter.com/AswanaAktivix/status/1599342112134541312,2022-12-04 09:57:28+00:00,1599287348226797570,0,16,@CNNIndonesia Siap2 ditinggal konstituen nya
1599309612901027841,https://twitter.com/Kang_Ujar/status/1599309612901027841,2022-12-04 07:48:20+00:00,1599287348226797570,6,9,"@CNNIndonesia Jangan terlalu banyak manuver nanti apa bedanya dg gelora ?

@PKSejahtera punya kader militan, potensi agility begitu besar, bermainlah untuk jangka panjang.

Fokus aja pelayanan umat, ini jualan yg bagus untuk jangka panjang."
1599290202539057152,https://twitter.com/AdrianRiksa/status/1599290202539057152,2022-12-04 06:31:12+00:00,1599287348226797570,6,14,"@CNNIndonesia Sebagai pendukung PKS, silahkan mau koalisi dengan siapa saja...tp untuk pilihan capres saya tetap pilih anies baswedan.....😁"
1599355722302885888,https://twitter.com/jdkwne/status/1599355722302885888,2022-12-04 10:51:33+00:00,1599277518812745729,2,24,"@CNNIndonesia Klo logika ku mikir “y krna jepang dan indonesia sama2 ada di ring of fire, aktifitas vulkanik apapun (walaupun jauh antara jepang dan indonesia) bakal berdampak atau saling terkait. Bukan semeru mletus trus ‘dampaknya smpe jepang' gak gituu."""
1599352837469003777,https://twitter.com/nr_arshaka/status/1599352837469003777,2022-12-04 10:40:05+00:00,1599277518812745729,1,21,@CNNIndonesia ring of fire adalah zona bertemunya lempeng tektonik bumi di dunia yg aktif/bergerak.setiap negara yg dilewati sabuk ini psti memiliki gunung berapi aktif tapi bukan brrti setiap gunung terhubung satu sma lainjika terdapat letusan karena setiap gunung mmpunyai dpur magma sendri2.
1599347083999580160,https://twitter.com/bahagiabgt_bat/status/1599347083999580160,2022-12-04 10:17:13+00:00,1599277518812745729,1,238,@CNNIndonesia Replynya keliatan bgt kalo pendidikan di indo sangat tidak merata
1599344632626049024,https://twitter.com/fisikajancok/status/1599344632626049024,2022-12-04 10:07:29+00:00,1599277518812745729,0,18,"@CNNIndonesia atleast mereka tau kalo “para lempeng” lagi aktif dan waspada, apalagi akhir taun gini dan ditambah erupsi semeru. bukan malah percaya peramal dan dukun kek disini wkwkwk"
1599335345874931712,https://twitter.com/D_luc1ferin/status/1599335345874931712,2022-12-04 09:30:35+00:00,1599277518812745729,1,124,"@CNNIndonesia Jelas, Indonesia dan Jepang berada di satu garis yg dinamakan Ring of Fire. Jangan bilang Jepang yg nggk nyambung, krn setelah Tsunami 2011 mereka aware thd mitigasi bencana meskipun pemicunya dari negara lain"
1599328665858629633,https://twitter.com/Puters_/status/1599328665858629633,2022-12-04 09:04:02+00:00,1599277518812745729,10,3287,"@CNNIndonesia Ini jepang siaga gara-gara Lempeng tektonik lagi aktif, mereka siaga mempelajari lempeng tektoniknya karna masuk dalam kawasan ring of fire, bukan takut efek letusan semeru nya"
1599326473093255168,https://twitter.com/Wahyudi1707/status/1599326473093255168,2022-12-04 08:55:19+00:00,1599277518812745729,4,87,"@CNNIndonesia Yg pd bilang ngawur ini berita, yg bilang error admin @CNNIndonesia trs sm yg msh bingung dan ga ngerti knp jepang waspada...mendingan pahami dl apa itu RING OF FIRE, ntar jg pd ngerti sendiri...😊"
1599313497816694785,https://twitter.com/SteikTuna/status/1599313497816694785,2022-12-04 08:03:46+00:00,1599277518812745729,7,471,"@CNNIndonesia Semeru jauh?
Lupa ya kalau Krakatau pernah bikin dunia gelap dua kali."
1599313166064025602,https://twitter.com/Edwin68817838/status/1599313166064025602,2022-12-04 08:02:27+00:00,1599277518812745729,8,54,@CNNIndonesia Akibat gunung semeru erupsi masa jepang kena dampak sunami ?
1599309928749223936,https://twitter.com/YTprasetyo/status/1599309928749223936,2022-12-04 07:49:35+00:00,1599277518812745729,0,32,"@CNNIndonesia Indonesia hampir setiap musim hujan terjadi bencana alam, kalau ga banjir, gempa, atau erupsi. Waspada siklus tahunan ini."
1599302015381024769,https://twitter.com/alfimfdh/status/1599302015381024769,2022-12-04 07:18:08+00:00,1599277518812745729,2,735,@CNNIndonesia Menurutku mereka keren. Apa salahnya sedia payung sebelum hujan :). Agar minim korban jiwa.
1599301417121959936,https://twitter.com/Herypurnomo26/status/1599301417121959936,2022-12-04 07:15:46+00:00,1599277518812745729,14,245,"@CNNIndonesia Jepang siaga tsunami disini gubernurnya sibuk nyapres, mentrinya sibuk jd pagar bagus..."
1599292947266408449,https://twitter.com/diranasw/status/1599292947266408449,2022-12-04 06:42:06+00:00,1599277518812745729,6,2621,"@CNNIndonesia Wajar aja was2, di hawaii ada gunung yg lagi erupsi ditambah Indo. Mana ketiganya sama2 pulau. Jepang emang bener2 serius kalo masalah bencana"
1599292220380942336,https://twitter.com/andreanriska/status/1599292220380942336,2022-12-04 06:39:13+00:00,1599277518812745729,10,35,@CNNIndonesia Ini sumbernya NHK atau BMKG Jepangnya yg error nih. Gunungnya jauh di tengah daratan itu.
1599284701424152578,https://twitter.com/taharudddin/status/1599284701424152578,2022-12-04 06:09:20+00:00,1599277518812745729,0,306,@CNNIndonesia Luar biasa mitigasi BMKG Jepang
1599296160543674368,https://twitter.com/Julian303/status/1599296160543674368,2022-12-04 06:54:52+00:00,1599257852572729344,0,11,"@CNNIndonesia Pemerintahan koplak ...
Mereka semua dibayar pajak rakyat ...
Tapi lupa ..
Mereka berbuat seakan2 tuannya rakyat"
1599185411854995456,https://twitter.com/RadarKorupsi/status/1599185411854995456,2022-12-03 23:34:48+00:00,1598993426480963585,1,11,@CNNIndonesia Dan guru harus obyektif dan jujur jangan beri kesksian palsu soal ijazah murid dan bekas murid apa lagi bukan muridnya.
1599021721562255360,https://twitter.com/Alexand39312118/status/1599021721562255360,2022-12-03 12:44:21+00:00,1598993426480963585,0,13,"@CNNIndonesia Ilmu usang itu ilmu yg sangat tidak bermanfaat ...meski terbit ditahun 2022 ..
Ilmu sejati itu ilmu yg barokah sangat bermanfaat meski terlahir ribuan tahun yg lalu..

Terbaru atw usang hanyalh utk hal2 penyesuaian ..bukan atas dasar ilmu itu sendiri..

Saur Beja.."
1599016791745134593,https://twitter.com/ElJoker17184021/status/1599016791745134593,2022-12-03 12:24:46+00:00,1598993426480963585,0,40,@CNNIndonesia Update informasi? Gajinya dan fasilitas sekolah di update.. Lihat kondisi dilapangan.. Pikir sebelum bicara
1599009848074829824,https://twitter.com/Gandawan/status/1599009848074829824,2022-12-03 11:57:10+00:00,1598993426480963585,0,16,@CNNIndonesia Biar IPK dari kampus antah berantah jangan di bawah 2.0?
1599002097655361537,https://twitter.com/arlandwilman/status/1599002097655361537,2022-12-03 11:26:22+00:00,1598993426480963585,0,20,@CNNIndonesia Yg hrs diupdate pertama itu kebijakan pemerintah buat para guru.
1599047146879451136,https://twitter.com/ndahmutty/status/1599047146879451136,2022-12-03 14:25:23+00:00,1598990402958151680,4,17,@CNNIndonesia mental guru ny gak penting pak?
1598992542917615616,https://twitter.com/DsSupriyady/status/1598992542917615616,2022-12-03 10:48:24+00:00,1598990402958151680,1,24,"@CNNIndonesia Kesehatan Mental para pejabat kita lebih penting utk diperhatikan,mulai dari Presiden hingga jajaran dibawahnya !"
1598991659597180929,https://twitter.com/andywindarto/status/1598991659597180929,2022-12-03 10:44:54+00:00,1598990402958151680,1,13,@CNNIndonesia Nasib guru honorer dan kesehatan mentalnya siapa yg memperhatikan pak?
1598983309413191683,https://twitter.com/andrian079/status/1598983309413191683,2022-12-03 10:11:43+00:00,1598963936216641536,1,17,"@CNNIndonesia Filling ane itu sperti yg demo anti IBHRS dulu di Aceh, 15 ekor ngaku² mahasiswa...di jumpai tanya nama, kampung kaburr orangnya... malam hari Naik bus kaburr.. 😂😂"
1598940085956722688,https://twitter.com/DsSupriyady/status/1598940085956722688,2022-12-03 07:19:58+00:00,1598885540803158016,0,30,"@CNNIndonesia Mereka tidak sedang berpikir keuntungan buat masyarakat banyak , mereka sedang memikirkan keuntungan Pribadi!"
1598887953455255552,https://twitter.com/NkriDong/status/1598887953455255552,2022-12-03 03:52:48+00:00,1598885540803158016,0,22,@CNNIndonesia karena pengadaan motor listrik dipegang sama keponakan mbah 😂
1598963025297690624,https://twitter.com/Gandawan/status/1598963025297690624,2022-12-03 08:51:07+00:00,1598873445533483008,0,53,"@CNNIndonesia Berarti bisa dong IKN dibangun 100% Non-APBN. Atau ini cuma cuap-cuap terbaru ala Jokowi?
Btw, peminjaman lahan hingga 180 tahun itu dasar hukumnya apa?"
1598912539014094848,https://twitter.com/ukhtielya/status/1598912539014094848,2022-12-03 05:30:30+00:00,1598873445533483008,0,110,"@CNNIndonesia Sama persis kek esemka yah msh ingat bgt pd waktu pesenan dah 6000 unit mobil esemkah d batasi kata pakde 🤣🤣
Prof @Ronnie_Rusli  gimana nih prof dah membludak investornya katanya pakde sama kek esemkah ya prof 😅😅"
1598901856767725568,https://twitter.com/mekarsatria11/status/1598901856767725568,2022-12-03 04:48:03+00:00,1598873445533483008,0,29,"@CNNIndonesia Investor membludak, ekonomi meroket, harga² menukik, pendapatan rakyat melambung dst...
Betapa indahnya kata² belio"
1598900763472072706,https://twitter.com/pakguruhonorer/status/1598900763472072706,2022-12-03 04:43:42+00:00,1598873445533483008,0,37,"@CNNIndonesia Jokowi Kaget dan Shock Investor di IKN Membludak sampai Oversubscribed, Overload, Overbook, Overtarget.... MAKA APBN 2023 PERLU MENGALOKASIKAN DANA UNTUK IKN??🐸⛏️"
1598894545416384513,https://twitter.com/SangarjunaCool/status/1598894545416384513,2022-12-03 04:19:00+00:00,1598873445533483008,2,122,"@CNNIndonesia lama lama kaya Israel ke Palestina. Tanah milik sendiri sampai kiamat lalu bikin cabang negara di situ lalu tiba2 mengibarkan bendera nasional nya. 

Sebuah cara dungu membangun negeri"
1598894394719227904,https://twitter.com/AbidinM12/status/1598894394719227904,2022-12-03 04:18:24+00:00,1598873445533483008,0,16,"@CNNIndonesia Kayak pasar malam, memalukan sekali 👎🤮??!!"
1598886707554037762,https://twitter.com/LinaParamitha/status/1598886707554037762,2022-12-03 03:47:51+00:00,1598873445533483008,3,44,"@CNNIndonesia Wah hebat,
Mirip mobil esemka dulu,
Yang pesen ya mbludak.
Ambyar..."
1598883196892237824,https://twitter.com/proletarsusah/status/1598883196892237824,2022-12-03 03:33:54+00:00,1598873445533483008,1,129,"@CNNIndonesia Kabar baik    : Investor IKN membludak.
Kabar buruk : yang ngomong Jokowi."
1598881246452453378,https://twitter.com/maymarmas/status/1598881246452453378,2022-12-03 03:26:09+00:00,1598873445533483008,2,106,"@CNNIndonesia Jaman dulu, ada presiden yang kalo menyatakan sesuatu, hasilnya kebalik. Ngga tau sih kalo sekarang.."
1598879455598243840,https://twitter.com/irfanwahidi60/status/1598879455598243840,2022-12-03 03:19:02+00:00,1598873445533483008,21,163,@CNNIndonesia Kalau harga sangat murah dengan HGU 160 th serta persyaratan mudah tentulah banyak yang mau terutama China karena mereka sangat kekurangan lahan. Ingat pak @jokowi tanah adalah barang yg sangat langka karena pada satu koordinat tertentu stoknya hanya ada satu jadi jangan di obral
1598878127161151488,https://twitter.com/DreW_JaKoB_WolF/status/1598878127161151488,2022-12-03 03:13:45+00:00,1598873445533483008,5,33,"@CNNIndonesia Investornya siapa ? Jelaskan dong pak @jokowi agar rakyat juga tahu. 
Btw, jadi ingat waktu ""marketing"" Esemka deh ya"
1598877298761269248,https://twitter.com/rifkychaerul/status/1598877298761269248,2022-12-03 03:10:28+00:00,1598873445533483008,1,40,@CNNIndonesia Dulu juga pak Jokowi kaget banget ya waktu yang pesen mobil Esemka banyak banget. Gak nyangka gitu.
1598876351754567680,https://twitter.com/Babamovic/status/1598876351754567680,2022-12-03 03:06:42+00:00,1598873445533483008,0,88,"@CNNIndonesia Saya jg kaget, kaget krn Presiden kaget melulu 🤣"
1598874922000211968,https://twitter.com/roymz_13/status/1598874922000211968,2022-12-03 03:01:01+00:00,1598873445533483008,1,48,"@CNNIndonesia dulu jg dia kaget yg inden esemka ribuan sampai ditolak krn blm sanggup produksi.

nipu kok berseri.. 🤣🤣"
1598831095629246465,https://twitter.com/encryneering/status/1598831095629246465,2022-12-03 00:06:52+00:00,1598823274041204736,2,36,"@CNNIndonesia Udah seharusnya kan? Ga semua paham harus diberlakukan disini. Abis ini pasti banyak kaum pelangi yg kebakaran jenggot 😂 Gpp, semoga kalian kuat menghadapi kenyataan bahwa kaum kalian tidak akan pernah diterima dan mendapatkan kesetaraan di negara kalian sendiri. Semangat ya 😂"
1598808398648446977,https://twitter.com/AndifaizalAbd/status/1598808398648446977,2022-12-02 22:36:41+00:00,1598806388981235713,1,16,"@CNNIndonesia Pengalaman kalian merubah suara rakyat pakai situng, kotak kardus yg digembok dan yg paling kasar perampokan suarax adl 1+1+1=111
Jgn ulangi lagi 2024 sia sia 900 nyawa kppu dan 45 rakyat yg demo menolak hasil pemilu melayang. Cukup sdh hianati demokrasi pancasila"
1598930403468800002,https://twitter.com/wekokuncara/status/1598930403468800002,2022-12-03 06:41:29+00:00,1598776391688155136,0,12,"@CNNIndonesia Perhatian buat para gangster atau siapa pun yg hendak menyerang Surabaya.
Jenderal Mallaby tewas dalam usaha utk menguasai Surabaya.

Tjamkan itoe!"
1598922868959907840,https://twitter.com/arifortega22/status/1598922868959907840,2022-12-03 06:11:33+00:00,1598776391688155136,0,10,"@CNNIndonesia Udah jd rutinitas/kebiasaan tiap mau pemilu,gank motor,begal itu dibiarin merebak,biar masyrakat resah,trus nti ada yg mincul dah jd pahlawan,pd hal dia2 jg yg ciptain kondisi bgtu...laguuu lamaaAa..masyrakat kudu kompak,libas klo ada gank motor beraksi."
1598865887150628865,https://twitter.com/siAbangKreatif/status/1598865887150628865,2022-12-03 02:25:07+00:00,1598776391688155136,1,50,"@CNNIndonesia Angkat topi untuk warga Surabaya, geng motor jangan dibiarkan 'hidup' di kota ini. Saya setuju tindakan keras dari warga, karena jika kita tidak mempertahankan diri, kelompok meresahkan ini akan tambah berbahaya. JAGA Surabaya seperti harapannya para pahlawan kota ini 🔥🔥❤"
1598858749569294337,https://twitter.com/hang_man90/status/1598858749569294337,2022-12-03 01:56:45+00:00,1598776391688155136,1,21,"@CNNIndonesia Ingat lho adek2, jangan ngetest masyarakat Indonesia kalo udah people power. Mungkin adek2 ini belum lahir ato gak paham sejarah, tapi tahun 1965 itu yg bergerak ya warga sipil. Jangan sampai sejarah kelam terulang."
1598810922319220738,https://twitter.com/diajengsafitri/status/1598810922319220738,2022-12-02 22:46:43+00:00,1598776391688155136,0,6,"@CNNIndonesia Meresahkan emang TGG ini, mana delet kantor w lagi syukurlah udah diringkus. Padahal deket perempatan lampu merah AR Hakim dulu sering ada polisi tp sekarang jarang makanya TGG sampe berani nyerang warga."
1598782141835288576,https://twitter.com/hdkanjeng/status/1598782141835288576,2022-12-02 20:52:21+00:00,1598776391688155136,4,44,@CNNIndonesia Negara harus berani keluarkan perintah tembak ditempat. Jika perlu TNI harus turun tangan
1598781926608814081,https://twitter.com/hdkanjeng/status/1598781926608814081,2022-12-02 20:51:29+00:00,1598776391688155136,0,30,"@CNNIndonesia Pukul pake rotan sampe tangan dan kakinya patah saja bila perlu hajar pake rotan dimulut idung dan wajah, biar bentuk mukanya kayak ayam peyek jd bisa dikenali"
1598795949656375296,https://twitter.com/Ayang_Hyang/status/1598795949656375296,2022-12-02 21:47:13+00:00,1598654897653944320,1,12,"@CNNIndonesia Aamiin,,3X"
1598706280444866562,https://twitter.com/Priyo__Muhammad/status/1598706280444866562,2022-12-02 15:50:54+00:00,1598654897653944320,0,8,@CNNIndonesia Nih menteri omongannya gak mutu tapi belagak pinter. Mau jadi monyet kok ngajak2 temen2 dia. Temen yg buruk nih
1598663711992213504,https://twitter.com/DsSupriyady/status/1598663711992213504,2022-12-02 13:01:45+00:00,1598654897653944320,0,35,"@CNNIndonesia Kualitas pejabat dilihat dr ucapannya.

Pejabat di era jokowi kualitas ucapannya tidak lebih baik dr apa yg di ucapkan jokowi!"
1598657554006953989,https://twitter.com/andrian079/status/1598657554006953989,2022-12-02 12:37:17+00:00,1598654897653944320,0,18,"@CNNIndonesia Sungguh membangongkan kalimat² yg di ucapkan pejabat skrg ini...
Yo ndak tau kok tanya saya.. 😫🤦"
1598663305467289600,https://twitter.com/Gandawan/status/1598663305467289600,2022-12-02 13:00:08+00:00,1598654142255632384,0,16,@CNNIndonesia Apakah karena Ketum PAN tersandera masalah hukum?
1598650350860664832,https://twitter.com/andiananda123/status/1598650350860664832,2022-12-02 12:08:39+00:00,1598643557069307905,2,16,@CNNIndonesia Percuma kalau Mahkamah Keluarga
1598648154970525697,https://twitter.com/AlMawardin7/status/1598648154970525697,2022-12-02 11:59:56+00:00,1598643557069307905,1,39,@CNNIndonesia Cucu bungkarno yg merasa Indonesia milik sendiri kok mingkem?
1598660724322340864,https://twitter.com/gulagarembata/status/1598660724322340864,2022-12-02 12:49:53+00:00,1598611041297973248,0,12,@CNNIndonesia Stop lah media bikin berita begini. Pendukung sebelah ngamuk2 tau! Gak bisa jaga perasaan mereka banget 🫢
1598650337728266240,https://twitter.com/Ariefkasam2/status/1598650337728266240,2022-12-02 12:08:36+00:00,1598611041297973248,32,45,@CNNIndonesia Tak mau di bilang bapak politik identitas tapi selalu saja memanfaatkan masjid untuk kepentingan politik praktis dg dalih ibadah
1598644052454699008,https://twitter.com/abdullahnewborn/status/1598644052454699008,2022-12-02 11:43:38+00:00,1598611041297973248,0,11,"@CNNIndonesia Peu haba aceh?? Semoga aceh selalu dalam lindungan allah SWT, siaapp menyambut perubahan indonesia yg lebih bermartabat dan berdaulat...? Bismillah @aniesbaswedan  A4RI1"
1598642870982184960,https://twitter.com/sasonosri/status/1598642870982184960,2022-12-02 11:38:56+00:00,1598611041297973248,35,38,"@CNNIndonesia Cukup Jakarta saja yg ketipu, Indonesia Jangan sampai ketipu. Selamatkam  APBN Jangan sampai amblas tak berbekas spt APBD Jakarta Selama 5 th terakhir.."
1598639710603464705,https://twitter.com/putumbahsimpro/status/1598639710603464705,2022-12-02 11:26:22+00:00,1598611041297973248,0,27,"@CNNIndonesia Waduh CNN gimana sih   yg begini jangan di beritain, jaga dong perasaan, jangan bikin kolam bergejolak 🤭"
1598637719122751488,https://twitter.com/ofikrahman/status/1598637719122751488,2022-12-02 11:18:28+00:00,1598611041297973248,0,5,@CNNIndonesia Mas sya Allah
1598633773096398849,https://twitter.com/Abu_Quray/status/1598633773096398849,2022-12-02 11:02:47+00:00,1598611041297973248,3,37,"@CNNIndonesia Ini CNN minta dibredel ama penguasa yaaa ,,...? Ya mbok jangan diberitakan ramenya pendukung Anies napa ......?? Aku kan khawatir gitu.....🤣🤣🤣"
1598630509139349504,https://twitter.com/aang_ajadeh/status/1598630509139349504,2022-12-02 10:49:49+00:00,1598611041297973248,23,105,@CNNIndonesia Ini buzzer Paman Sam dibayar mahal buat endorse orang bodoh&amp;murahan untuk 2024. Supaya Indonesia balik rusak lagi. Gampang diatur2 bule. Larangan ekspor bahan mentah dicabut. Dan kemajuan Indonesia diperlambat supaya kastanya tetap di bawah negara2 bule tdk sejajar.
1598622343168806912,https://twitter.com/AD1T_RG/status/1598622343168806912,2022-12-02 10:17:22+00:00,1598611041297973248,23,35,"@CNNIndonesia Kl di wilayah Sumatra apalagi Aceh dan sumbar nggak usah di omong pasti banyak pendukung @aniesbaswedan , cb Anies dan @NasDem berkunjung ke Jateng dan Jatim gw pengen lht antusias warga disana Jateng dan Jatim apa menyambut Anies Baswedan dgn lautan manusia sprt Medan dan Aceh."
1598615604428443648,https://twitter.com/BambangPeha/status/1598615604428443648,2022-12-02 09:50:35+00:00,1598611041297973248,0,10,@CNNIndonesia Yg menyambut se kota bukan cuma se GBK
1598615240769703936,https://twitter.com/JBMULYAD1/status/1598615240769703936,2022-12-02 09:49:08+00:00,1598611041297973248,0,37,"@CNNIndonesia Selamat datang di Nanggroe Aceh Darussalam, Bapak @aniesbaswedan. 👋🏻"
1598694642211786752,https://twitter.com/agisubagio/status/1598694642211786752,2022-12-02 15:04:39+00:00,1598591892530532353,1,8,@CNNIndonesia Mosok? Esemka kabarnya sudah laku keras 6000 unit.
1598634710636584960,https://twitter.com/Jokotol7/status/1598634710636584960,2022-12-02 11:06:30+00:00,1598591892530532353,0,9,@CNNIndonesia Ngibul lagi...??
1598634386567487488,https://twitter.com/pakguruhonorer/status/1598634386567487488,2022-12-02 11:05:13+00:00,1598591892530532353,1,8,"@CNNIndonesia Kata ""HERAN"" sudah membosankan bagi netizen.... diganti SHOCK🐸👍"
1598606196067291137,https://twitter.com/Dananjaya012/status/1598606196067291137,2022-12-02 09:13:12+00:00,1598591892530532353,0,20,@CNNIndonesia Kalo laris manis kenapa masih dibantu APBN??
1598598645774893056,https://twitter.com/Nursulaeman7/status/1598598645774893056,2022-12-02 08:43:12+00:00,1598579539105681409,5,18,"@CNNIndonesia Lha iya dong.. masa grogi.. kan dikantongnya masih ada 11,000 T. Itu yang di kantong lho.."
1598590554132344833,https://twitter.com/angeunlada/status/1598590554132344833,2022-12-02 08:11:03+00:00,1598579539105681409,0,17,@CNNIndonesia biar tekor asal kesohor
1598581226046005248,https://twitter.com/Gandawan/status/1598581226046005248,2022-12-02 07:33:59+00:00,1598579539105681409,4,83,"@CNNIndonesia Sudah masuk kategori biadab tidak ya?
Membandingkan biaya kesehatan dan keselamatan hidup satu bangsa dengan satu kegiatan proyek mercusuar yang entah apa gunanya bagi seluruh bangsa."
1598613154258616320,https://twitter.com/Mas_zobirin/status/1598613154258616320,2022-12-02 09:40:51+00:00,1598527874264223744,1,68,"@CNNIndonesia ya gak mungkin pusing, wong ora mikir"
1598594320839634944,https://twitter.com/DsSupriyady/status/1598594320839634944,2022-12-02 08:26:01+00:00,1598527874264223744,2,24,@CNNIndonesia Pusing hanya diderita oleh Pemimpin yg Berpikir!
1598594072826253318,https://twitter.com/ukhtielya/status/1598594072826253318,2022-12-02 08:25:02+00:00,1598527874264223744,1,31,"@CNNIndonesia Wong ga tau apa2 gimana ceritane pusing ??
Prinsipnya YNTKTS 🤪"
